_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,helpfulness,confidence,helpfulness_gold,no,review,review_en
2904680427,FALSE,finalized,3,12/23/2020 11:58:53,helpful,0.6771,,176744,“فندق هادئ”. اعجبني موقع الفندق وتكامل الخدمات بجانب الفندق. بصراحه لا يوجد ملاحظات سلبيه,"""Quiet hotel."" I liked the hotel's location and integration of services next to the hotel. Honestly there is no negative reviews"
2904680428,FALSE,finalized,3,12/23/2020 13:20:15,somewhat_helpful,0.6526,,124021,جيد. . المشكلة التي كنت اعاني منها عدم توفر الانترنت مجانا وعد السؤال تمت الافادة بأن الساعة 10 درهم وانا قد ذهبت الى اكثر من فندق وتم الافادة بوجود الانترنت مجاناً,"good. . The problem that I was having them not to provide free internet promised that the question were reported at 10 dirhams, and I have gone to more than a hotel was to benefit the existence of online free"
2904680429,FALSE,finalized,3,12/23/2020 13:20:15,somewhat_helpful,0.6526,,64641,مرضي. النظافة جميله والاثاث راقي. عندما تحجز عن طريق Booking يكون وقت الدخول هو الساعه ٤ عصرااا وهذا لايصلح جملة وتفصيلا,Patients. Hygiene beautiful and sophisticated furniture. When you book through a time of entry Booking is at 4 pm Asraaa This is not useful altogether
2904680430,FALSE,finalized,3,12/23/2020 13:20:15,helpful,0.6737,,51060,جيد. الفندق نظيف جدا ومناسب للعائلات.,good. The hotel is very clean and suitable for families.
2904680431,FALSE,finalized,3,12/23/2020 13:20:15,helpful,0.6737,,206707,“جميلة ليلة للراحة قبل الرحلة ولقربه من المطار”. جدا مريح ولذيذ أشكرك موظف الاستقبال الأخ المصري أعطاني ترفيع على غرفة جدا فخمة فله كل الشكر والتقدير. كان فيه زواج لهنود في الدور الأخير وقليل من الإزعاج,"""Beautiful night to rest before the flight and its proximity to the airport."" Very comfortable and tasteful thank receptionist Egyptian brother gave me a room upgrade on a very luxurious hath all thanks and appreciation. It was the marriage of the Indians in the last round and a little inconvenience"
2904680432,FALSE,finalized,3,12/23/2020 13:21:30,helpful,0.6737,,110345,“رااااااااااائع”. كل شئ جميل بالاخص بوفيه الافطار. المواااااااقف غير مجانيه فقط ياليت تشوفون حل لها مستقبلا بحيث مبلغها باليوم الواحد ٢٦٤ ريال !!!,"""Raaaaaaaaaaaia"". Everything is beautiful especially the buffet breakfast. Moaaaaaaaagaf is free only Ialit Chowon solution in the future so that the amount per day 264 SR !!!"
2904680433,FALSE,finalized,3,12/23/2020 13:21:30,helpful,0.6737,,5942,مقبول. الديكور والاكل رائع. تأخيييير في استلام الغرفه في كل مره اقوم بزيارة الفندق بمعدل مايقارب من الساعتين الى ٤ ساعات للأسف اخطاء كثره فالأسعار,"Acceptable. The decor and wonderful eating. Tokhieaar in the receiving room every time I visit the hotel at a rate of approximately two hours to 4 hours, unfortunately, mistakes tardiness Prices are"
2904680434,FALSE,finalized,3,12/23/2020 13:21:30,somewhat_helpful,0.6526,,18331,“هذا فندقي المفضل 👍🏻👍🏻”. نعم الأفطار لذيذالسرير مريح. لاشئ,"""This is my favorite hotel 👍🏻👍🏻"". Yes, breakfast Vemaserar comfortable. nothing"
2904680435,FALSE,finalized,3,12/23/2020 13:21:30,somewhat_helpful,0.6526,,65063,استثنائي. الخدمه + الطاقم قمة الاحترام وخاصه الاستقبال.,Exceptional. Service + crew respect the summit and the special reception.
2904680436,FALSE,finalized,3,12/23/2020 13:22:35,somewhat_helpful,0.6526,,156876,ضعيف. غرفة الجلوس واسعه والاثاث قديم لكن مريح. الاثاث قديم والجدران والأرض فيها بقع والغرفه والحمام غير مجهزين والثلاجه تبريدها سيء وفارغه,"Weak. Sitting spacious room and the furniture is old but comfortable. Old furniture, walls and the ground where the patches room and the bathroom is equipped with fridge cooled bad and empty"
2904680437,FALSE,finalized,3,12/23/2020 13:22:35,helpful,0.6737,,168884,جيد. الموقع ممتاز والمعاملة جيدة جدا .اتمنا لهم مزيد من التقدم والتوفيق شكرا روتانا.,good. The location is excellent and very good treatment .atmana them further success and progress Thank Rotana.
2904680438,FALSE,finalized,3,12/23/2020 13:22:35,helpful,0.6737,,136301,رائع. الراحه والنظافه وتعامل الموظفين روعه وقمه في الذوق. المطعم جلساته مكشوفه,Gorgeous. Comfort and cleanliness treated magnificence staff and top in taste. Its restaurant Convertible
2904680439,FALSE,finalized,3,12/23/2020 13:22:35,somewhat_helpful,0.6526,,43159,“انتقاد”. مطل على الحرم. وجود باب فاصل بين غرفتي والغرفة الجانبية مما احدث الكثير جدا من الازعاج وخاصة الاطفال,"""criticism"". Overlooking the campus. The presence of the door between my room and side room break, causing quite a lot of hassle, especially children"
2904680440,FALSE,finalized,3,12/23/2020 13:23:40,somewhat_helpful,0.6526,,22128,مخيب للأمل. قرب المسجد النبوي. النظافه الاثاث والخدمات,disappointing. Near the Prophet's Mosque. Furniture and Janitorial Services
2904680441,FALSE,finalized,3,12/23/2020 13:23:40,somewhat_helpful,0.6526,,199102,“الأجنحة بالمبني القديم تعطي انطباعا سيئا عن الفندق حيث ان أثاثها ومفروشاتها متهالكة وقديمة ومهترئه”. كان الافطار جيد جدا ومتنوع وكذلك السرير والوسادات مريحة جدا. الأجنحة بالمبني القديم لا تعكس تصنيف الفندق خمس نجوم حالتها مزرية جدا ولاتصلح لفندق مثل الإنتر,"""The wings of the building gives a bad impression of the old hotel as furniture and furnishings are old and rickety and dilapidated."" Breakfast was very good and varied, as well as the bed and pillows very comfortable. The wings of the building old does not reflect the hotel's five star rating is very miserable condition and is not suitable for the hotel, such as Inter"
2904680442,FALSE,finalized,3,12/23/2020 13:23:40,somewhat_helpful,0.6526,,144336,“المملكة العربية السعودية”. الموقع. يوجد رايحة طبخ في ممرات الفندق,"""Saudi Arabia"". Location. There is Rayha cooking in the corridors of the hotel"
2904680443,FALSE,finalized,3,12/23/2020 13:23:40,somewhat_helpful,0.6526,,153754,“اوتيل دون المستوى”. للاسف تعامل سئ من المدير المصري. روائح كريهه في الفرش والاسره ويحتاج الاثاث لتحديث,"""Otel substandard."" Unfortunately, a bad deal from the Egyptian manager. Odors in mattresses, beds, furniture needs to update"
2904680444,FALSE,finalized,3,12/23/2020 13:24:41,somewhat_helpful,0.6526,,205852,“جيدة و لا بأس بها”. الديكورات و الاثاث. ازعاج بعض العاملين بالدور السادس,"""Good and not too bad."" Furniture and decorations. Some workers annoyed the sixth floor"
2904680445,FALSE,finalized,3,12/23/2020 13:24:41,helpful,0.6737,,59653,“الاثاث جديد ونظيف ....الموظفين راقين ..الفطور يجي لعندك ف الغرفة”. . النت مو شغال ...الوسائد متعبة ف النوم,"""New furniture and clean .... staff Racan to ..alaftor Luigi you have in the room."" . Net Mo ... Ergonomics pillows tired P sleep"
2904680446,FALSE,finalized,3,12/23/2020 13:24:41,somewhat_helpful,0.6526,,127083,جيد. موقع الفندق. في حالة الجيك اوت المتاخر قليلا ياخذ مبلغ اضافي,good. The hotel's location. In the case of Algik Ott takes a little extra amount of Late
2904680447,FALSE,finalized,3,12/23/2020 13:24:41,helpful,0.6737,,212692,استثنائي. موظف الإستقبال نبيل كان جدا محترم وساعدنا كتير.,Exceptional. The receptionist Nabil was very respectable and helped us a lot.
2904680448,FALSE,finalized,3,12/23/2020 13:28:13,helpful,0.6737,,58007,“مكان رائع للإقامة”. السرير مريح جدا.,"""Wonderful place to stay."" The bed is very comfortable."
2904680449,FALSE,finalized,3,12/23/2020 13:28:13,somewhat_helpful,0.6526,,137504,ضعيف. ولا شي عجبني بالفندق.,Weak. Shi and I liked the hotel.
2904680450,FALSE,finalized,3,12/23/2020 13:28:13,helpful,0.6737,,171339,استثنائي. الهدوء في الغرف العزل ممتاز جدااا موقع الفندق جدا جميل والسعر فوق الممتاز مقارنه بالمكان الاثاث جميل وعصري تقييمي له ٥ نجوم وليس ٤. قائمة الأفطار يجب ان تتنوع اكثر,Exceptional. Quiet rooms in an excellent insulation Jaddaaa location of the hotel is very nice and the price is excellent compared to the place above the beautiful furniture and modern evaluation has 5 stars and not 4. Breakfast menu should vary more
2904680451,FALSE,finalized,3,12/23/2020 13:28:13,somewhat_helpful,0.6526,,96364,“لا انصح بهذا الفندق مقابل هذا السعر”. قريب من السوبر ماركت والصيدليه والمساج. -أي زياره لاي شخص تدفع 150 درهم مقابل الزياره-ازعاج من الغرف المجاوره-الفندق وارضيه الفندق قديمه,"""I would not advise this hotel for this price."" Close to the supermarket, pharmacy and massage. Visit for anyone-Undecided pay AED 150 in exchange for the visit of nuisance-room hotel and adjacent-ground hotel old"
2904680452,FALSE,finalized,3,12/23/2020 13:30:37,somewhat_helpful,0.6526,,180138,"“القرب من محطة المترو ومول الإمارات”. قريب جدا من محطة المترو ومول الإمارات وقريب جدا والمنطقة اللي فيها الفندق حولها مطاعم وبقالات وصالونات وخدمات متعددة للسائح. الازعاج حتى اصوات اقدام الداخلين والطالعين تسمعه وانت بالغرفة , ضيق الغرفة , عدم وجود سلبر ولايوجد شخص يساعدك في نقل امتعتك لداخل وخارج الفندق","""Proximity to the metro station and the Mall of the Emirates."" Very close to the metro station and the Mall of the Emirates is very close and the area where the hotel is around Elly restaurants, grocers and multiple salons and services for tourists. Inconvenience even the voices of the feet of entrants and Talaan hear you room, a narrow room, the absence of Mr and no one helps you to transfer your luggage inside and outside the hotel"
2904680453,FALSE,finalized,3,12/23/2020 13:30:37,helpful,1,,147997,“ارووووع استضافه في فرسان الاصيل ..بنصحكم به والله”. سلام عليكم بصراحه الفندق رائع والاستقبال حلو جدا ونظيف والنقل للحرم علي مدار ال 24 ساعه وموظفين الاستقبال تعاملهم حلو جدا والغرف كبيره ومرتبه وكل شي متوفر والله والسعر حلو جدا  ..الله يوفقهم جميعا والله اني ادعو لصاحب الفندق هذا الله يرزقه ويوفقه مهتم جدا بضيوف الرحمن الله يوسع عليه ويذيده والله انا حجزت 3 ايام ولكن انبسطت ومددت قرابه الاسبوع ..بوصيكم به والله. كل شي حلو والله ..الا بعد مغسله الملابس والعامل يروح والله.,"""Arowoua hosted by the Knights of inherent ..bnsahkm by God."" Peace be upon you honest, the hotel is great and the reception is very sweet, clean and transport campus over the 24-hour staff reception treat them very sweet and the rooms are large and tidy and everything is available God and the price is very sweet softly guide them all of God, I call to the owner of the hotel this God bless him and help him very interested guests Rahman God expands upon Ivedh God I booked 3 days but stretched out and extended by the week ..bossakm Around God. Everything is sweet and after God .. not LAUNDRY clothes and the worker calls them and God."
2904680454,FALSE,finalized,3,12/23/2020 13:30:37,helpful,1,,109513,“اقامه ممتعه بالفعل”. الموقع ممتاز الاستقبال متعاونين يقدمون خدمه ممتازة. الأسعار مبالغ فيها جدا,"""Enjoyable stay already."" The location is excellent reception collaborators provide an excellent service. Price very overpriced"
2904680455,FALSE,finalized,3,12/23/2020 13:30:37,helpful,1,,8375,“موقع سيئ وخدمات عالية المستوى”. السكن نظيف جداً وجديد غرف مرتبه والطاقم يحاول ارضاء الزبون أي شكوى يتم حلها فوراً الفندق ممتاز .. لايوجد مواقف خاصة بالفندق ولا يوجد مواقف قريبه والموقع غير جيد,"""Bad location and high-level services."" Very clean and new housing salary and crew rooms trying to satisfy any customer complaint is resolved immediately .. Excellent hotel does not have private parking in hotel parking and there is no relative location is good"
2904680456,FALSE,finalized,3,12/23/2020 13:31:30,helpful,0.6737,,27318,“اختيار مميز ،  يستاهل العودة”. جميل جدا. لاشي,"""Choose a special, worthy of return."" Very beautiful. nothing"
2904680457,FALSE,finalized,3,12/23/2020 13:31:30,helpful,0.6737,,206373,حسن. الموقع جميل بعيد عن المدينة. عدم تنوع المطاعم عدم نظافة الغرفة بشكل اللازمالإضاءة في الغرفة سيئةعدم تنوع بوفيه الإفطار,Hassan. The location is beautiful far from the city. Lack of diversity of restaurants is not room cleanliness Allazmaladhaeh in the room Saihadm diversity buffet breakfast
2904680458,FALSE,finalized,3,12/23/2020 13:31:30,helpful,0.6737,,102332,استثنائي. كل شي كان رائع الا اعمال الصيانة كانت مزعجة قليلا.,"Exceptional. Everything was wonderful, but maintenance work was a bit annoying."
2904680459,FALSE,finalized,3,12/23/2020 13:31:30,helpful,1,,79744,جيد جداً. الفندق عائلي.,very good. The hotel family.
2904680460,FALSE,finalized,3,12/23/2020 13:32:59,helpful,0.6737,,110652,استثنائي. الموقع، النظافة،تعامل الموظفين،المطعم وتنويع وروعة وابداع الاكل.. لا شيء الفندق خرافي!!,"Exceptional. Location, cleanliness, handling staff, the restaurant and the diversification of splendor and creativity of eating .. The hotel is not something fabulous !!"
2904680461,FALSE,finalized,3,12/23/2020 13:32:59,helpful,0.6737,,155861,“فندق لطيف وقريب من المترو”. الفندق نظيف والغرفة انيقة ويتميز بقربه من المترو 250 متر فقط. إفطار ليس به تنوع وﻻ يساوى القيمة المدفوعة,"""Nice and close to the metro hotel."" The hotel is clean and elegant room features close to the metro only 250 meters. Breakfast is not the variety is not equal to the value paid"
2904680462,FALSE,finalized,3,12/23/2020 13:32:59,helpful,1,,220235,استثنائي. النظافه والراحة والهدوء والبوفيه متنوع وكذلك سرعه اجراءات الدخول والخروج وحسن تعامل الموظفين وتوفر الحافلات للتوصيل للحرم. عدم وجود فرشاة ومعجون الاسنان والشبشب,"Exceptional. Janitorial and comfort, tranquility and varied buffet as well as the speed of entry and exit procedures and good handling staff and provide buses to connect to the campus. The lack of brush, toothpaste and slippers"
2904680463,FALSE,finalized,3,12/23/2020 13:32:59,helpful,0.6737,,75375,“الموقع ممتاز حق دخول الشارقه أو دبي أو عجمان”. أعجبني الأستاذ معين مدير الحجوزات والغرف. لا شي,"""The location is excellent right to enter Sharjah, Dubai or Ajman."" I liked a particular professor and director of bookings rooms. nothing"
2904680464,FALSE,finalized,3,12/23/2020 13:33:49,somewhat_helpful,0.6526,,42542,مخيب للأمل. مكان الفندق قريب من الحرم. الغرفة بعيده,disappointing. Place hotel is close to the campus. Room distant
2904680465,FALSE,finalized,3,12/23/2020 13:33:49,somewhat_helpful,0.6526,,74008,مخيب للأمل. . الغرفة صغيرة جداً,disappointing. . Very small room
2904680466,FALSE,finalized,3,12/23/2020 13:33:49,helpful,1,,23604,استثنائي. الفندق وايد عجيب و نظيف و خدماته جدا ممتازه و نصح السكن فيه و الطاقم جدا ودود و خدوم .,Exceptional. The hotel supported the wondrous and clean and very excellent services and advised the housing and the crew is very friendly and helpful.
2904680467,FALSE,finalized,3,12/23/2020 13:33:49,somewhat_helpful,0.6526,,213169,جيد جداً. . المصعد بكون زحمه بستمرار,very good. . The fact that the elevator jam Bstmrar
2904680468,FALSE,finalized,3,12/23/2020 13:35:03,somewhat_helpful,0.6526,,6563,ضعيف. لايوجد. قيمة الفندق غالية جداالكذب في تحديد الموقع حيث قالوا 30متر والصحيح أنها اضعافها الفندق قديم الفرش والعناية وسط,Weak. There is no. The hotel value in the expensive Jaddaalkzb specify the location where they said 30 meters and correct it blunted the hotel Old furniture and take care of the center
2904680469,FALSE,finalized,3,12/23/2020 13:35:03,helpful,0.6737,,26339,جيد. الموقع وسهولة الوصول اليهطاقم الاستقبال والخدماتمطعم الافطار لابأس به. عدم كتابة اصناف البوفيه في المطعم باللغة العربية الرسمية للمدينةحمام الغرف صغير جدا وليس على مستوى خمس نجومعدم توفر بانيو او مروش كبير .,good. Location and easy access Alihtaqm reception and breakfast Alkhaddmaatmtam A good do. Do not write classes in the buffet restaurant in the Arabic language official Medinhhamam The rooms are very small and not at the level of five Njuma'dm bathtub or provide a large Marroush.
2904680470,FALSE,finalized,3,12/23/2020 13:35:03,helpful,0.3474,,148013,استثنائي. كل شيئ. لا شيئ,Exceptional. everything. nothing
2904680471,FALSE,finalized,3,12/23/2020 13:35:03,helpful,0.3474,,96667,“المكان رائع”. وسع الشقة والقرب من الخدمات ومول الامارات.,"""Wonderful place."" Expand the apartment and the proximity of the services and the Mall of the Emirates."
2904680472,FALSE,finalized,3,12/23/2020 13:36:05,helpful,0.3474,,91428,“الصدق”. قرب الموقع من الخدمات. احتياج الشقق للعنايه والتطوير خاصه السباكة داخل المطبخ,"""Honesty"". Near the site of services. Apartments need for special care and development of plumbing in the kitchen"
2904680473,FALSE,finalized,3,12/23/2020 13:36:05,helpful,0.3474,,24825,استثنائي. . يوجد مصعدين للوصول للحرم,Exceptional. . There are two elevators to get to the campus
2904680474,FALSE,finalized,3,12/23/2020 13:36:05,helpful,1,,97881,مقبول. الهدوء. الأسعار كانت ممتازه والآن ارتفعت بعدم أصبح تقييم الفندق رائع,Acceptable. Calm. Price was excellent and now rose not to evaluate the hotel has become a wonderful
2904680475,FALSE,finalized,3,12/23/2020 13:36:05,somewhat_helpful,0.6526,,169822,“جيد”. الموقع وطاقم الرسبشن والشقق للعائلات هادئة ومحافظة وسهولة الدخول والخروج من الفندق. الحمام قديم وغير نظيف تماما ورائحة الشقق كريهه,"""good"". Site crew Alersbhn apartments for families quiet, conservative and ease of entry and exit from the hotel. Old bathroom and completely clean and smelling apartments"
2904680476,FALSE,finalized,3,12/23/2020 13:38:11,somewhat_helpful,0.6526,,24105,“للاسف ان يكون خمس نجوم”. الموقع فقط. الفندق منتشر فيه رائحة الطعام والغرفة سئية من الداخل رائحة كربهه وغير نظيف ولا يوجد خدمات واى فاي في الغرف,"""Unfortunately, to be five stars."" Only the site. The hotel diffuse the smell of food Siah and from inside the room and the smell Krbha is clean and there is no Wi-Fi services in rooms"
2904680477,FALSE,finalized,3,12/23/2020 13:38:11,somewhat_helpful,0.6526,,171528,جيد. كل شي جميل ولكن ليس بدرجة عالية. قلة المواقف في القبو وكذلك في الخارج,good. Everything beautiful but not a high degree. Few positions in the basement as well as abroad
2904680478,FALSE,finalized,3,12/23/2020 13:38:11,somewhat_helpful,0.6526,,115402,“الرياض”. القرب من الحرم. بط او احيانا عدم الاستجابة في تلبية الخدمات,"""Riyadh"". Proximity to campus. Duck or sometimes lack of response in meeting services"
2904680479,FALSE,finalized,3,12/23/2020 13:38:11,somewhat_helpful,0.6526,,131603,ضعيف. لاتوجد خدمات جيده  الافطار سئ ولايوجد وجبه غداء  خدمات الهاوس كيببر سئيه  واذا اردنا شي او طلبنا شي كان الرد لايوجد او مغلق للاسف.,Weak. There are no good services breakfast bad and no lunch Alhaos Kiber Siah services and if we want to or Shi Shi was asked to respond or does not have a closed unfortunately.
2904680480,FALSE,finalized,3,12/23/2020 13:39:10,unrelated,0.3474,,73466,ضعيف. . الفندق قديم ولا يستحق تقييم 5 نجوم,Weak. . Old hotel is not worth a 5 star rating
2904680481,FALSE,finalized,3,12/23/2020 13:39:10,helpful,0.6737,,214844,استثنائي. فندق ممتاز من حيث الاستقبال والنظافه والخدمات. لاشئ,Exceptional. Excellent in terms of reception and Janitorial Services Hotel. nothing
2904680482,FALSE,finalized,3,12/23/2020 13:39:10,helpful,0.6737,,93125,“أكثر من رائع”. لقد تم الترحيب وإستضافتنا بأفضل ترحابولقد أعجبني تعامل الأخ عبدالعزيز ثابت front office manager وكان التعامل معه في قمة الأخلاق والذوق.,"""more than great"". We have been welcoming and hosting the best Trhabokadd liked brother treated Abdulaziz fixed front office manager and was dealt with at the top of ethics and taste."
2904680483,FALSE,finalized,3,12/23/2020 13:39:10,somewhat_helpful,0.6526,,55709,“جداً سيئ فاق كل تصوراتي”. لم يعجبني شي ابداً. الفطور سيئ الخدمه لاتليق بفندق ٥ نجوم ابدا طاقم العمل جدا سيئ,"""Terrible exceeded all my perceptions."" I did not like Shi never. Breakfast bad service Atliq 5-star hotel staff never work very bad"
2904680484,FALSE,finalized,3,12/23/2020 13:40:06,somewhat_helpful,0.6526,,19173,“للأسف هناك سوء تعامل من بعض موظفي الإستقبال والمواقف سيئة ولايوجد مصداقيه”. . المواقف والوجبات وموظفي الاستقبال,"""Unfortunately, there are ill-treated some of the reception staff and bad attitudes and no credibility."" . Attitudes, meals and reception staff"
2904680485,FALSE,finalized,3,12/23/2020 13:40:06,helpful,0.6737,,104957,“فندق رائع في جميع خدماتك”. شكرا لكم على حسن تعاونكم ونريد تخفيض لشركتنا لان لدينا تقريبا 3500 موظف في المملكه ولهم زيارات لدبي.,"""Wonderful hotel in all services."" Thank you for your cooperation and we want to reduce our company because we have almost 3,500 employees in the kingdom and their visits to Dubai."
2904680486,FALSE,finalized,3,12/23/2020 13:40:06,helpful,0.6737,,190631,“الراحة النظافة القرب من الخرم”. تعامل طاقم العمل راقي من اصغر عامل الى اكبر موظفدقيقة الى الحرم النظافة. لاشيئ,"""Comfort hygiene proximity to punching."" Treated sophisticated staff of the smallest to the biggest factor Mozvdeghiqh to the campus cleanliness. nothing"
2904680487,FALSE,finalized,3,12/23/2020 13:40:06,helpful,0.6737,,205516,استثنائي. فندق رائع لايوجد به ازعاج نظيف وتعامل الموظفين ممتاز. المشكله الوحيده ضيق المواقف جداً ضيقه وصغيره,Exceptional. A wonderful hotel does not have a nuisance clean and treated excellent staff. The only problem is very narrow positions narrow and small
2904680488,FALSE,finalized,3,12/23/2020 13:40:43,helpful,0.3474,,101321,ممتاز. كل شي.,Excellent. everything.
2904680489,FALSE,finalized,3,12/23/2020 13:40:43,helpful,0.3474,,209440,“خيالي”. كل شي. لاشي,"""Imaginary"". everything. nothing"
2904680490,FALSE,finalized,3,12/23/2020 13:40:43,helpful,0.6737,,32138,“ليلة رائعه من الاستجماع”. اعجبني رائحة الفندق الزهية والسرير كان رائع مرييح.,"""Great night of the catchment."" I liked the smell of the hotel Alzhih bed was wonderful Mraih."
2904680491,FALSE,finalized,3,12/23/2020 13:40:43,helpful,0.6737,,20893,استثنائي. كل شي ممتازوانصح السكن فيه بقوه. كل شي تمام,Exceptional. Everything Mmtaokayevsah housing it strongly. everything is OK
2904680492,FALSE,finalized,3,12/23/2020 13:41:45,somewhat_helpful,0.6526,,66474,“ياسر ثمرة الفندق في بدل”. اتمنى تطوير الفندق من حيث المواقف المطعم. المواقفالمطعم,"""Yasser hotel in the fruit instead."" I hope the hotel development in terms of the positions of the restaurant. Moaagafalmtam"
2904680493,FALSE,finalized,3,12/23/2020 13:41:45,somewhat_helpful,0.6526,,67880,“أفضل خيار للعائلة و الأطفال”. 1. الإفطار جيد و سعره ممتاز2. السرير مريح. 1. عدم وجود سرير أطفال2. الإضاءة الداخلية للغرف ضعيفة3 التأخر فى إستبدال فوط الحمامات لحين الإنتهاء من الغسيل و التجفيف4. عدم تكرير مياة المسبح,"""The best choice for the family and children."" 1. The breakfast is good and the price is excellent 2. The bed was comfortable. 1. The lack of beds 2 children. Interior lighting rooms weak 3 bathrooms delay in the replacement towels until the completion of the washing and drying 4. Not refining water swimming pool"
2904680494,FALSE,finalized,3,12/23/2020 13:41:45,helpful,1,,104687,“استثائي”. استقبال النزلاء كان ممتاز انصح به بشدة لايوجد سيارات اجره قريبه من الموقعيفضل اخذ سيارة من المطارالخدمات المرافقة للمسبح ممتازة.,"""Astthaia"". Guest reception was excellent strongly recommend it does not have a taxi close to the Moqaevdil took a car from Almtaralkhaddmat accompaniment to the swimming pool is excellent."
2904680495,FALSE,finalized,3,12/23/2020 13:41:45,somewhat_helpful,0.6526,,140815,“الراحة والسعادة”. كل شيء. الحمام لايملك خصوصيه,"""Comfort and happiness."" everything. The bathroom does not have privacy"
2904680496,FALSE,finalized,3,12/23/2020 13:43:00,helpful,0.3474,,182868,استثنائي. كل شي. لاشي,Exceptional. everything. nothing
2904680497,FALSE,finalized,3,12/23/2020 13:43:00,helpful,0.6737,,143209,“رحله ممتعه”. اعجبتنى شده النظافه والتعامل الجيد من موظف الاستقبال قمردينوكذالك البوفيه ونظافه المكان به. لا شي,"""Enjoyable trip"". I liked the intensity Janitorial and good handling of the receptionist Qmrdinokmalk buffet and the cleanliness of the place it. nothing"
2904680498,FALSE,finalized,3,12/23/2020 13:43:00,helpful,0.6737,,174400,حسن. الموقع. الاستقبال وانتظار اللفت او الأسنصصير للصعود كان في دورة المياه تسرب على وكل فتره يزعجنا السباك لأصلاحه ويأتي بدون اتصال اذا طلبنا اي خدمه تستغرق فتره طويله للرد عليها كان هناك موظفه تعامل الزبائن بفضاضه وترفع صوتها وتم تقديم شكوى ولم يتم التجاوب في حلها,Hassan. Location. Reception and waiting Turnip or Alosnsasir of the rise was in the water cycle leakage and every period bothers plumber to fix comes without contact if we asked any service takes a long time to respond to them there was employee customers treated Pfdadh and raise her voice was filing a complaint has not been responsive to solve
2904680499,FALSE,finalized,3,12/23/2020 13:43:00,somewhat_helpful,0.6526,,114799,مرضي. . لاييوجد خدمات ولا افطار ولا خدمات توصيل,Patients. . For Aaeugd services and breakfast and delivery services
2904680500,FALSE,finalized,3,12/23/2020 13:44:21,helpful,0.6737,,120750,“شكرا جزيلا”. المكان جميل وهادي. الاسعار غاليه والشبابيك بدون حديد حامي للأطفال,"""Thank you so much"". The place is beautiful and Hadi. Prices Gallet and windows without iron protector for children"
2904680501,FALSE,finalized,3,12/23/2020 13:44:21,somewhat_helpful,0.6526,,206983,جيد. . الإفطار أقل من عادي .. والباص زحمة علية ..,good. . The breakfast is less than a normal bus .. and jam it ..
2904680502,FALSE,finalized,3,12/23/2020 13:44:21,somewhat_helpful,0.6526,,55566,ممتاز. أغلب الأشياء أعتبرها جميلة النظافةالراحةالهدوءخلوه من أماكن الإزعاج. *وقت حضور عامليين التنظيف صباحاً ( سئ جداً )* الفطور يعتبر عادياً و مبالغ جداً بسعره,Excellent. Most of the things I consider beautiful places Alnzafhalrahhagukhloh inconvenience. * Cleaning time attendance Aamliyn am (very bad) * Breakfast is normal and very overpriced Bsaara
2904680503,FALSE,finalized,3,12/23/2020 13:44:21,helpful,0.3474,,163036,“رائع بكل ما تعنيه الكلمه”. كل شيء.,"""Wonderful in every sense of the word"". everything."
2904680504,FALSE,finalized,3,12/23/2020 13:45:33,somewhat_helpful,0.6526,,178723,جيد. فندق هادي. لا شي,good. Hadi Hotel. nothing
2904680505,FALSE,finalized,3,12/23/2020 13:45:33,helpful,0.6737,,207105,“هاديء وطاقم العمل بشوش ومريح قريب من المطار”. موظفو الفندق بشوشين وخدومين قرب الفندق من المطار والأسواق القديمه خدمة النقل المجاني لدبي مول والوايلد وادي ايضا التذاكر المجانيه لدخولها او دخول شاطيء جميرا وجود مسجد وسوبرماركت ومطاعم قريبه منه رحلتي كانت قبل بدء الإجازة  قبل الزحمه.,"""Quiet and jovial staff and conveniently close to the airport."" The hotel staff, helpful Bchocan near the hotel from the airport and shuttle service markets old free Dubai Mall and Aloaeld Valley also free tickets for entry or entry of Jumeirah Beach and the presence of a mosque and a supermarket and restaurants close to him my trip was before the start of the leave before jostle."
2904680506,FALSE,finalized,3,12/23/2020 13:45:33,helpful,0.3474,,1408,“اقتراحات”. سعة الشقةهدوء المكان. صعوبة الوصول أول مرة. يحتاج لوحة إرشادية على الطريق السريع.حبذا إضافة عرض بإفطار مجاني.الطاقم لا يحسن اللغة العربية.,"""Suggestions"". Alhqhhdu place capacity. The difficulty of the first arrival time. Panel needs guidance on the road as well Aseraa.habma offer breakfast does not improve Mjana.taqm Arabic."
2904680507,FALSE,finalized,3,12/23/2020 13:45:33,somewhat_helpful,0.6526,,193510,“الهدوء المريح”. استمتعنا بالهدوء و تلبية الطلبات و توفر الواي فاي. أن الفندق ﻻ يشمل خدمات حمل حقائب النزﻻء و مساعدتهم,"""Comfortable calm."" We enjoyed calm and meet the demands and offer free Wi-Fi. The hotel does not include services and guests carry bags help"
2904680508,FALSE,finalized,3,12/23/2020 20:12:54,helpful,0.6771,,74846,“الامارات”. طاقم الاستقبال. تاخير في خدمة الغرف,"""UAE"". Reception staff. Delay in Room Service"
2904680509,FALSE,finalized,3,12/23/2020 20:12:54,helpful,0.6771,,109181,استثنائي. . الويفي يرد تقويه اكثر فقط,Exceptional. . Full Aloeva booster more only
